Order Date,City,Category
7/23/2017,New York City,Office Supplies
9/18/2017,Green Bay,Office Supplies
8/31/2015,Los Angeles,Office Supplies
11/3/2017,Atlanta,Office Supplies
2/8/2015,Columbus,Technology
1/13/2014,Bossier City,Office Supplies
1/13/2014,Bossier City,Office Supplies
1/13/2014,Bossier City,Technology
1/13/2014,Bossier City,Office Supplies
1/13/2014,Bossier City,Office Supplies
5/14/2014,Saint Petersburg,Furniture
5/19/2016,Arlington,Furniture
1/30/2017,Des Moines,Office Supplies
1/30/2017,Des Moines,Technology
1/30/2017,Des Moines,Office Supplies
1/30/2017,Des Moines,Office Supplies
1/30/2017,Des Moines,Office Supplies
1/30/2017,Des Moines,Furniture
6/29/2014,Cincinnati,Office Supplies
8/21/2015,San Francisco,Furniture
8/21/2015,San Francisco,Office Supplies
8/21/2015,San Francisco,Office Supplies
8/21/2015,San Francisco,Office Supplies
10/3/2015,Columbus,Office Supplies
10/3/2015,Columbus,Technology
10/3/2015,Columbus,Furniture
10/3/2015,Columbus,Technology
5/23/2015,Columbia,Office Supplies
3/17/2017,Lancaster,Office Supplies
12/12/2015,Lancaster,Furniture
6/26/2015,Richmond,Office Supplies
6/26/2015,Richmond,Office Supplies
6/26/2015,Richmond,Office Supplies
6/26/2015,Richmond,Furniture
5/20/2016,Asheville,Technology
9/20/2014,San Francisco,Office Supplies
9/20/2014,San Francisco,Office Supplies
9/21/2017,Rochester,Office Supplies
12/24/2015,Rochester,Office Supplies
12/24/2015,Rochester,Office Supplies
12/24/2015,Rochester,Office Supplies
11/27/2015,Lake Elsinore,Furniture
2/20/2017,San Diego,Furniture
2/20/2017,San Diego,Technology
8/18/2016,New York City,Office Supplies
3/12/2016,Monroe,Office Supplies
4/22/2017,San Francisco,Furniture
11/1/2014,Denver,Office Supplies
11/1/2014,Denver,Technology
2/3/2015,Omaha,Furniture
2/3/2015,Omaha,Technology
10/13/2014,Edmonds,Office Supplies
10/13/2014,Edmonds,Furniture
10/13/2014,Edmonds,Office Supplies
10/13/2014,Edmonds,Technology
5/14/2017,Santa Ana,Furniture
5/14/2017,Santa Ana,Technology
3/20/2015,Milwaukee,Office Supplies
9/15/2016,Philadelphia,Office Supplies
6/28/2014,Philadelphia,Office Supplies
6/28/2014,Philadelphia,Office Supplies
6/28/2014,Philadelphia,Furniture
6/28/2014,Philadelphia,Office Supplies
6/28/2014,Philadelphia,Office Supplies
6/20/2017,Belleville,Technology
6/20/2017,Belleville,Office Supplies
5/9/2014,San Francisco,Technology
5/9/2014,San Francisco,Technology
8/21/2017,Lakeville,Office Supplies
8/21/2017,Lakeville,Office Supplies
8/21/2017,Lakeville,Office Supplies
6/16/2017,Florence,Furniture
6/16/2017,Florence,Office Supplies
6/16/2017,Florence,Technology
6/16/2017,Florence,Technology
7/23/2016,Tampa,Office Supplies
7/23/2016,Tampa,Office Supplies
7/23/2016,Tampa,Technology
9/8/2014,Tyler,Office Supplies
11/4/2017,Columbia,Office Supplies
3/7/2016,Fort Worth,Technology
11/20/2015,New York City,Office Supplies
11/20/2015,New York City,Office Supplies
11/20/2015,New York City,Furniture
11/7/2016,Los Angeles,Office Supplies
11/7/2016,Los Angeles,Office Supplies
11/7/2016,Los Angeles,Office Supplies
11/7/2016,Los Angeles,Office Supplies
10/13/2015,Louisville,Technology
10/13/2015,Louisville,Furniture
1/1/2017,Lorain,Furniture
2/7/2014,Linden,Technology
6/20/2016,Salinas,Office Supplies
6/20/2016,Salinas,Office Supplies
5/28/2016,Jackson,Office Supplies
2/19/2016,New York City,Furniture
2/19/2016,New York City,Office Supplies
8/3/2014,New York City,Office Supplies
8/3/2014,New York City,Office Supplies
8/3/2014,New York City,Office Supplies
4/10/2017,New Brunswick,Office Supplies
4/10/2017,New Brunswick,Office Supplies
6/9/2014,San Francisco,Office Supplies
6/9/2014,San Francisco,Office Supplies
1/5/2016,Jacksonville,Technology
1/5/2016,Jacksonville,Office Supplies
1/5/2016,Jacksonville,Technology
1/10/2014,Springfield,Office Supplies
1/10/2014,Springfield,Furniture
9/29/2016,Philadelphia,Office Supplies
4/6/2014,Lancaster,Office Supplies
9/3/2016,Philadelphia,Office Supplies
9/3/2016,Philadelphia,Technology
10/19/2015,Concord,Office Supplies
12/10/2014,New York City,Office Supplies
12/10/2014,New York City,Office Supplies
8/25/2017,Charlotte,Office Supplies
1/17/2016,Concord,Furniture
1/17/2016,Concord,Technology
1/17/2016,Concord,Technology
9/17/2014,Philadelphia,Office Supplies
11/30/2017,New York City,Office Supplies
11/30/2017,New York City,Furniture
10/9/2015,Springfield,Office Supplies
12/23/2017,San Francisco,Office Supplies
10/22/2016,Detroit,Furniture
4/29/2014,Rochester,Furniture
4/25/2015,Los Angeles,Office Supplies
6/26/2017,San Diego,Office Supplies
10/14/2017,Columbia,Office Supplies
12/9/2014,San Francisco,Office Supplies
6/20/2017,New Rochelle,Technology
6/20/2017,New Rochelle,Office Supplies
6/26/2017,Detroit,Office Supplies
6/26/2017,Detroit,Office Supplies
6/26/2017,Detroit,Technology
11/10/2016,San Francisco,Office Supplies
11/10/2016,San Francisco,Office Supplies
10/3/2016,Houston,Office Supplies
9/9/2014,Detroit,Office Supplies
10/29/2017,Auburn,Office Supplies
4/10/2016,Springfield,Office Supplies
11/11/2017,Garland,Office Supplies
11/11/2017,Garland,Office Supplies
9/15/2017,Chicago,Technology
4/8/2016,Los Angeles,Office Supplies
4/8/2016,Los Angeles,Office Supplies
4/8/2016,Los Angeles,Office Supplies
12/30/2017,New York City,Furniture
12/30/2017,New York City,Technology
12/30/2017,New York City,Office Supplies
9/2/2017,Jackson,Technology
9/2/2017,Jackson,Technology
9/2/2017,Jackson,Office Supplies
5/31/2015,Norwich,Furniture
11/27/2017,Milwaukee,Furniture
11/27/2017,Milwaukee,Technology
6/15/2014,San Antonio,Furniture
6/15/2014,San Antonio,Furniture
6/15/2014,San Antonio,Office Supplies
3/5/2016,Dallas,Office Supplies
3/5/2016,Dallas,Office Supplies
12/5/2014,Alexandria,Office Supplies
4/11/2015,New York City,Technology
4/11/2015,New York City,Technology
4/11/2015,New York City,Office Supplies
9/15/2016,New York City,Office Supplies
9/13/2014,Philadelphia,Office Supplies
9/13/2014,Philadelphia,Technology
10/5/2015,Springfield,Office Supplies
10/5/2015,Springfield,Office Supplies
4/14/2017,Toledo,Office Supplies
4/14/2017,Toledo,Office Supplies
4/14/2017,Toledo,Office Supplies
9/2/2017,Philadelphia,Office Supplies
6/20/2016,Philadelphia,Office Supplies
6/20/2016,Philadelphia,Office Supplies
6/20/2016,Philadelphia,Office Supplies
6/20/2016,Philadelphia,Office Supplies
11/5/2017,Farmington,Technology
12/13/2015,Riverside,Office Supplies
12/13/2015,Riverside,Office Supplies
6/19/2016,San Francisco,Office Supplies
12/13/2016,Torrance,Office Supplies
12/13/2016,Torrance,Furniture
5/29/2015,Seattle,Office Supplies
5/29/2015,Seattle,Office Supplies
5/29/2015,Seattle,Office Supplies
7/26/2015,Mesa,Furniture
11/28/2017,Philadelphia,Furniture
11/28/2017,Philadelphia,Furniture
11/28/2017,Philadelphia,Furniture
11/28/2017,Philadelphia,Office Supplies
11/28/2017,Philadelphia,Office Supplies
4/3/2017,Philadelphia,Furniture
12/28/2017,Round Rock,Office Supplies
12/28/2017,Round Rock,Furniture
11/30/2017,Jackson,Office Supplies
5/15/2017,Phoenix,Technology
5/15/2017,Phoenix,Office Supplies
5/15/2017,Phoenix,Office Supplies
9/22/2015,Oceanside,Furniture
11/14/2017,San Francisco,Furniture
11/27/2015,Fayetteville,Office Supplies
9/1/2016,San Francisco,Office Supplies
9/22/2014,Boca Raton,Office Supplies
4/9/2017,New York City,Office Supplies
4/9/2017,New York City,Office Supplies
4/9/2017,New York City,Office Supplies
4/9/2017,New York City,Office Supplies
4/9/2017,New York City,Office Supplies
4/9/2017,New York City,Office Supplies
1/16/2014,Philadelphia,Furniture
1/16/2014,Philadelphia,Technology
1/16/2014,Philadelphia,Office Supplies
1/16/2014,Philadelphia,Office Supplies
10/5/2017,New York City,Technology
10/5/2017,New York City,Office Supplies
7/9/2017,Portland,Office Supplies
1/7/2017,Detroit,Technology
5/30/2016,Wilmington,Office Supplies
12/9/2015,Columbus,Office Supplies
10/3/2016,New York City,Furniture
11/11/2014,Louisville,Office Supplies
11/11/2014,Louisville,Technology
11/11/2014,Louisville,Furniture
9/29/2017,Pasadena,Office Supplies
9/29/2017,Pasadena,Office Supplies
9/29/2017,Pasadena,Technology
3/10/2015,Houston,Office Supplies
5/21/2017,Auburn,Furniture
5/21/2017,Auburn,Office Supplies
3/29/2015,Jacksonville,Furniture
9/9/2016,New York City,Office Supplies
8/26/2016,San Jose,Office Supplies
8/26/2016,San Jose,Office Supplies
5/21/2014,Virginia Beach,Office Supplies
5/21/2014,Virginia Beach,Technology
10/28/2015,Henderson,Office Supplies
10/28/2015,Henderson,Office Supplies
10/28/2015,Henderson,Furniture
10/28/2015,Henderson,Furniture
11/13/2016,Vancouver,Office Supplies
7/31/2015,New York City,Technology
7/31/2015,New York City,Furniture
7/31/2015,New York City,Office Supplies
8/27/2015,Murrieta,Office Supplies
11/13/2015,Jacksonville,Office Supplies
11/6/2015,Scottsdale,Office Supplies
11/6/2015,Scottsdale,Office Supplies
12/26/2017,Burlington,Office Supplies
8/1/2017,Chicago,Technology
11/24/2014,San Diego,Furniture
6/17/2017,Olympia,Furniture
6/17/2017,Olympia,Office Supplies
12/21/2015,Seattle,Furniture
12/21/2015,Seattle,Technology
9/17/2015,Los Angeles,Office Supplies
7/6/2015,New York City,Furniture
7/6/2015,New York City,Furniture
7/6/2015,New York City,Technology
7/6/2015,New York City,Office Supplies
4/27/2015,Washington,Office Supplies
4/27/2015,Washington,Furniture
4/27/2015,Washington,Technology
6/16/2015,Philadelphia,Office Supplies
12/17/2017,Los Angeles,Office Supplies
1/11/2016,Springfield,Office Supplies
1/11/2016,Springfield,Office Supplies
1/11/2016,Springfield,Technology
7/11/2014,Hackensack,Office Supplies
7/11/2014,Hackensack,Technology
7/11/2014,Hackensack,Furniture
7/11/2014,Hackensack,Furniture
7/11/2014,Hackensack,Office Supplies
11/20/2016,Cincinnati,Office Supplies
11/20/2016,Cincinnati,Office Supplies
11/20/2016,Cincinnati,Office Supplies
4/22/2016,Jefferson City,Furniture
6/13/2015,Los Angeles,Office Supplies
11/20/2017,Burlington,Office Supplies
11/20/2017,Burlington,Office Supplies
3/20/2016,Saint Peters,Furniture
9/6/2016,New York City,Technology
9/6/2016,New York City,Furniture
7/9/2017,Chicago,Office Supplies
7/9/2017,Chicago,Office Supplies
10/12/2017,Rockford,Furniture
3/8/2016,Miami,Technology
3/8/2016,Miami,Furniture
5/27/2014,San Francisco,Technology
5/27/2014,San Francisco,Technology
7/3/2015,Philadelphia,Furniture
7/3/2015,Philadelphia,Office Supplies
7/3/2015,Philadelphia,Furniture
4/4/2015,New York City,Office Supplies
4/4/2015,New York City,Furniture
4/4/2015,New York City,Office Supplies
4/4/2015,New York City,Office Supplies
12/10/2017,San Diego,Office Supplies
12/10/2017,San Diego,Office Supplies
11/24/2016,Philadelphia,Office Supplies
3/23/2015,Houston,Furniture
4/16/2015,Toledo,Office Supplies
4/16/2015,Toledo,Office Supplies
4/16/2015,Toledo,Office Supplies
4/16/2015,Toledo,Technology
4/16/2015,Toledo,Office Supplies
4/16/2015,Toledo,Office Supplies
10/1/2016,San Francisco,Furniture
9/28/2017,Brownsville,Office Supplies
7/25/2015,Philadelphia,Office Supplies
11/20/2015,Los Angeles,Office Supplies
4/28/2016,Denver,Office Supplies
11/14/2017,New York City,Office Supplies
11/12/2016,Mesa,Office Supplies
11/12/2016,Mesa,Office Supplies
11/12/2016,Mesa,Technology
9/29/2016,Columbus,Office Supplies
9/23/2017,Seattle,Office Supplies
9/23/2017,Seattle,Office Supplies
9/23/2017,Seattle,Office Supplies
11/29/2015,Detroit,Office Supplies
11/29/2015,Detroit,Furniture
3/1/2016,Yonkers,Furniture
3/1/2016,Yonkers,Office Supplies
3/1/2016,Yonkers,Office Supplies
3/1/2016,Yonkers,Technology
8/12/2016,Des Moines,Office Supplies
8/15/2016,Oakland,Technology
8/15/2016,Oakland,Office Supplies
6/4/2017,Monroe,Furniture
6/4/2017,Monroe,Technology
12/6/2015,San Diego,Office Supplies
12/6/2015,San Diego,Technology
12/27/2015,Clinton,Office Supplies
12/27/2015,Clinton,Office Supplies
1/21/2017,Charlotte,Office Supplies
1/21/2017,Charlotte,Office Supplies
6/25/2014,Los Angeles,Furniture
6/14/2016,San Francisco,Office Supplies
6/14/2016,San Francisco,Furniture
6/14/2016,San Francisco,Technology
6/14/2016,San Francisco,Office Supplies
4/21/2017,Houston,Office Supplies
4/21/2017,Houston,Office Supplies
10/21/2016,Riverside,Office Supplies
11/19/2016,Houston,Office Supplies
11/19/2016,Houston,Furniture
11/19/2016,Houston,Office Supplies
11/19/2016,Houston,Office Supplies
11/19/2016,Houston,Office Supplies
11/19/2016,Houston,Technology
11/19/2016,Houston,Office Supplies
11/19/2016,Houston,Office Supplies
12/18/2017,Encinitas,Office Supplies
12/18/2017,Encinitas,Furniture
12/18/2017,Encinitas,Technology
7/22/2016,San Francisco,Office Supplies
9/4/2015,Roswell,Office Supplies
9/4/2015,Roswell,Technology
9/4/2015,Roswell,Office Supplies
9/4/2015,Roswell,Office Supplies
1/20/2014,Jonesboro,Technology
1/20/2014,Jonesboro,Office Supplies
1/20/2014,Jonesboro,Furniture
1/20/2014,Jonesboro,Office Supplies
1/20/2014,Jonesboro,Office Supplies
1/20/2014,Jonesboro,Furniture
3/2/2015,Richmond,Office Supplies
3/2/2015,Richmond,Office Supplies
4/12/2016,Springfield,Furniture
4/12/2016,Springfield,Office Supplies
4/12/2016,Springfield,Office Supplies
12/6/2016,Antioch,Office Supplies
6/5/2016,Philadelphia,Office Supplies
6/5/2016,Philadelphia,Office Supplies
12/11/2016,Homestead,Office Supplies
11/12/2016,La Porte,Office Supplies
11/12/2016,La Porte,Office Supplies
11/12/2016,La Porte,Office Supplies
11/12/2016,La Porte,Office Supplies
11/12/2016,La Porte,Office Supplies
9/29/2014,Los Angeles,Furniture
9/29/2014,Los Angeles,Office Supplies
9/29/2014,Los Angeles,Office Supplies
9/29/2014,Los Angeles,Technology
9/29/2014,Los Angeles,Office Supplies
4/4/2015,Lansing,Office Supplies
4/4/2015,Lansing,Office Supplies
4/4/2015,Lansing,Office Supplies
4/4/2015,Lansing,Technology
4/4/2015,Lansing,Technology
5/8/2015,Cuyahoga Falls,Furniture
12/31/2016,Reno,Office Supplies
12/31/2016,Reno,Office Supplies
12/20/2014,Harrisonburg,Office Supplies
12/20/2014,Harrisonburg,Furniture
12/20/2014,Harrisonburg,Office Supplies
12/20/2014,Harrisonburg,Furniture
7/2/2016,Los Angeles,Furniture
6/29/2017,Minneapolis,Office Supplies
6/29/2017,Minneapolis,Office Supplies
9/1/2014,Escondido,Office Supplies
3/3/2014,New York City,Technology
3/3/2014,New York City,Office Supplies
3/3/2014,New York City,Office Supplies
5/4/2014,Jackson,Office Supplies
11/2/2015,Seattle,Technology
12/8/2017,New York City,Furniture
12/8/2017,New York City,Office Supplies
12/8/2017,New York City,Office Supplies
12/8/2017,New York City,Office Supplies
3/10/2014,Royal Oak,Office Supplies
4/21/2014,Los Angeles,Office Supplies
10/22/2015,Bloomington,Office Supplies
8/22/2015,New York City,Office Supplies
8/29/2016,Concord,Office Supplies
12/27/2014,Los Angeles,Office Supplies
12/1/2016,Rockville,Furniture
12/1/2016,Rockville,Technology
4/24/2016,Houston,Technology
6/21/2014,Lakewood,Technology
6/21/2014,Lakewood,Office Supplies
1/14/2017,Jacksonville,Office Supplies
1/14/2017,Jacksonville,Technology
11/24/2014,Seattle,Office Supplies
11/24/2014,Seattle,Office Supplies
11/24/2014,Seattle,Office Supplies
11/24/2014,Seattle,Office Supplies
2/26/2017,Los Angeles,Office Supplies
2/26/2017,Los Angeles,Technology
2/26/2017,Los Angeles,Furniture
2/26/2017,Los Angeles,Office Supplies
2/26/2017,Los Angeles,Office Supplies
9/15/2015,Coral Springs,Office Supplies
9/15/2015,Coral Springs,Furniture
9/15/2015,Coral Springs,Office Supplies
9/15/2015,Coral Springs,Furniture
4/8/2016,Houston,Technology
4/8/2016,Houston,Furniture
4/8/2016,Houston,Office Supplies
7/18/2016,Denver,Furniture
7/18/2016,Denver,Office Supplies
7/18/2016,Denver,Furniture
7/18/2016,Denver,Office Supplies
7/18/2016,Denver,Office Supplies
8/1/2017,Charlotte,Technology
7/14/2016,New York City,Office Supplies
7/14/2016,New York City,Office Supplies
7/14/2016,New York City,Office Supplies
7/14/2016,New York City,Office Supplies
7/14/2016,New York City,Office Supplies
7/14/2016,New York City,Furniture
9/9/2017,Philadelphia,Furniture
9/9/2017,Philadelphia,Office Supplies
9/9/2017,Philadelphia,Office Supplies
9/9/2017,Philadelphia,Office Supplies
9/9/2017,Philadelphia,Technology
9/9/2017,Philadelphia,Furniture
9/9/2017,Philadelphia,Technology
9/9/2017,Philadelphia,Technology
7/12/2014,Los Angeles,Office Supplies
7/12/2014,Los Angeles,Technology
12/4/2016,New York City,Furniture
12/4/2016,New York City,Technology
12/4/2016,New York City,Office Supplies
12/4/2016,New York City,Office Supplies
12/4/2016,New York City,Office Supplies
12/4/2016,New York City,Office Supplies
11/6/2017,Los Angeles,Office Supplies
11/6/2017,Los Angeles,Furniture
11/6/2017,Los Angeles,Office Supplies
10/31/2015,Buffalo,Office Supplies
10/31/2015,Buffalo,Office Supplies
5/30/2016,Cincinnati,Technology
10/28/2016,Boynton Beach,Furniture
10/28/2016,Boynton Beach,Office Supplies
10/28/2016,Boynton Beach,Furniture
10/28/2016,Boynton Beach,Furniture
8/11/2014,Seattle,Furniture
8/11/2014,Seattle,Office Supplies
8/11/2014,Seattle,Office Supplies
8/29/2016,New York City,Technology
2/15/2016,New York City,Office Supplies
2/15/2016,New York City,Office Supplies
5/14/2017,Gulfport,Office Supplies
12/12/2014,Fresno,Furniture
12/12/2014,Fresno,Furniture
12/12/2014,Fresno,Furniture
12/18/2017,New York City,Office Supplies
12/18/2017,New York City,Furniture
12/18/2017,New York City,Office Supplies
12/18/2017,New York City,Office Supplies
7/4/2015,Milwaukee,Technology
3/10/2017,Chester,Office Supplies
3/10/2017,Chester,Technology
3/10/2017,Chester,Furniture
3/10/2017,Chester,Furniture
12/24/2016,Charlotte,Office Supplies
12/24/2016,Charlotte,Office Supplies
12/24/2016,Charlotte,Technology
10/23/2017,Jacksonville,Technology
10/28/2016,Greenville,Office Supplies
7/7/2017,Long Beach,Office Supplies
10/1/2016,La Porte,Technology
10/1/2016,La Porte,Furniture
9/2/2017,San Francisco,Office Supplies
12/24/2014,Los Angeles,Office Supplies
12/24/2014,Los Angeles,Furniture
9/23/2017,Louisville,Furniture
6/4/2017,Florence,Office Supplies
4/21/2016,Chicago,Office Supplies
4/21/2016,Chicago,Office Supplies
4/21/2016,Chicago,Office Supplies
5/26/2016,Fort Worth,Office Supplies
5/26/2016,Fort Worth,Furniture
5/26/2016,Fort Worth,Office Supplies
5/26/2016,Fort Worth,Technology
5/2/2016,Houston,Office Supplies
9/8/2014,Macon,Technology
9/8/2014,Macon,Technology
9/5/2016,Cedar Rapids,Technology
4/9/2017,Jacksonville,Office Supplies
4/9/2017,Jacksonville,Office Supplies
4/9/2017,Jacksonville,Office Supplies
12/6/2015,Austin,Office Supplies
6/26/2016,Providence,Office Supplies
7/4/2015,New York City,Office Supplies
11/22/2016,New York City,Furniture
11/22/2016,New York City,Office Supplies
11/22/2016,New York City,Office Supplies
11/10/2016,San Francisco,Office Supplies
11/10/2016,San Francisco,Office Supplies
8/27/2015,San Diego,Office Supplies
8/27/2015,San Diego,Office Supplies
8/27/2015,San Diego,Office Supplies
5/25/2015,Pueblo,Office Supplies
12/30/2017,Fairfield,Office Supplies
12/30/2017,Fairfield,Office Supplies
12/8/2016,Saint Paul,Technology
10/4/2015,San Francisco,Office Supplies
12/23/2016,Springfield,Furniture
12/23/2016,Springfield,Furniture
9/19/2015,Arlington,Furniture
7/3/2017,Columbus,Furniture
7/3/2017,Columbus,Technology
7/14/2016,Houston,Technology
6/20/2016,Pasadena,Office Supplies
6/20/2016,Pasadena,Office Supplies
6/20/2016,Pasadena,Office Supplies
6/20/2016,Pasadena,Office Supplies
6/20/2016,Pasadena,Furniture
12/9/2016,Lawrence,Office Supplies
